"artist_id","artist_name","embedding","image_url"
9374,"Raleigh Ritchie","[0.23301333685715994, -0.25474032759666443, -0.014382632759710154, 0.04208673412601153, -0.007571396728356679, -0.19287467002868652, -0.1808206687370936, -0.08806739871700604, -0.23039533694585165, 0.034291199718912445, -0.08783550063769023, -0.052533168345689774, 0.10001746565103531, 0.2904646694660187, 0.0745971327026685, -0.051348067820072174, -0.21597866714000702, -0.29497132698694867, -0.22059165934721628, -0.043634836484367646, 0.037411740670601525, -0.42122433582941693, 0.004998719785362482, 0.05785896753271421, 0.09643179923295975, -0.17600933214028677, 0.26348333557446796, 0.29725366830825806, 0.4793199896812439, -0.0122074323395888, 0.07100489797691505, -0.06189273421963056]",
158859,"Matt Quentin","[0.14882199466228485, -0.09415049850940704, -0.07454589754343033, 0.005394150037318468, -0.043408799916505814, -0.2172819972038269, -0.17772899568080902, -0.06257420033216476, -0.3044689893722534, 0.05004949867725372, -0.003064479911699891, 0.09614519774913788, 0.08688680082559586, 0.2944659888744354, 0.05551280081272125, -0.05434529855847359, -0.22216199338436127, -0.3615970015525818, -0.146356999874115, -0.05581369996070862, 0.08723410218954086, -0.498416006565094, 0.03610190004110336, 0.02743919938802719, -0.0057434397749602795, -0.1352500021457672, 0.23790200054645538, 0.23411500453948975, 0.422078013420105, 0.040063899010419846, 0.14035700261592865, -0.1139570027589798]","https://i.scdn.co/image/086b40d7ec9f0743781a17b5c03cd6fd487bac1d"
19982,"Camilo Franco","[0.005885324440896511, -0.23213300108909607, -0.027743222191929817, -0.01887304987758398, -0.07555095106363297, -0.2408274970948696, -0.3316444903612137, 0.05913387518376112, -0.18267177836969495, 0.08826152421534061, -0.0002558772685006261, 0.1667177528142929, -0.13034894969314337, 0.3336247503757477, -0.03379962733015418, -0.1369628980755806, -0.13481032475829124, -0.39825525134801865, -0.24269649758934975, 0.05615784879773855, 0.25643009785562754, -0.6068735122680664, 0.25435175001621246, 0.010570524726063013, 0.06116590416058898, -0.07810862269252539, 0.2647564932703972, 0.21063024923205376, 0.2701924927532673, -0.015190905018243939, 0.1231831256300211, -0.16260400228202343]",
1834,"Kiko Bun","[0.24844780266284944, -0.10304420760367065, -0.09392901947721839, -0.00913224071264267, -0.07241209931671619, -0.1621408998966217, -0.20514811724424362, 0.009761439636349678, -0.1849090948700905, -0.010418079793453217, -0.24294517002999783, 0.12460580357001164, 0.04156969934701919, 0.28927880227565766, 0.11834036111831665, 0.004682320542633534, -0.2832592040300369, -0.36624259650707247, -0.18767040073871613, -0.2802514608949423, 0.022860199958086014, -0.5169885933399201, -0.023619741899892688, 0.11418197751045227, 0.05388126908801496, -0.08429246097803116, 0.18850571811199188, 0.3260438024997711, 0.350723198056221, 0.17084830328822137, 0.13960321769118308, -0.018094461038708688]","https://i.scdn.co/image/d8d761806cefba81a634445c9fa88a523d791c5f"
1650,"Josh Butler","[0.12958643653176047, -0.13056008991870013, 0.02923015369610353, -0.10154605834660205, 0.10843208974057977, -0.2665138231082396, -0.23211581734093753, 0.03619607360186902, -0.27050081572749396, 0.06482077102092179, -0.06087741200727495, 0.12451053783297539, -0.1643198999491605, 0.25245617871934717, 0.010313590649854053, -0.08920811726288362, -0.14060009135441345, -0.43291963230479846, -0.072841654446992, 0.011727721176364204, 0.07863379714333198, -0.5917641899802468, 0.22281709584322842, -0.005029520813629709, 0.10984295505014333, -0.1688821796666492, 0.26592754504897376, 0.24750690433112058, 0.30858936228535394, -0.022387655113231052, 0.1562696804546497, -0.024949154054576702]","https://i.scdn.co/image/db9a23e80c28f5a738467f39a3e8718ccd812064"
7242,"MARDUK","[-0.01555388462729752, -0.29453910142183304, -0.041993579175323245, -0.014682523626834153, -0.3459165021777153, -0.4129387021064758, 0.002608164807315916, -0.4160049006342888, -0.4908912032842636, 0.09127842858433724, -0.6363116890192032, 0.10293287029489875, 0.1109692206606269, 0.09819003939628601, -0.002153770998120308, -0.11847821776755155, -0.07306931987404823, -0.44550979435443877, 0.0486135421320796, 0.09858846068382263, -0.17675294019281865, -0.5117689043283462, -0.0813960392959416, -0.2075260704383254, 0.06121721975505352, -0.30289729982614516, 0.3127004995942116, -0.15874409172683954, 0.26661630272865294, 0.311995505541563, 0.279459098726511, -0.4228519983589649]","https://i.scdn.co/image/5c1627e382be4e76aee67ae710ffce84a0f998f4"
133617,"Gates","[0.18076120018959047, -0.21624819934368134, 0.06672797817736864, -0.015592080354690552, 0.011329322680830955, -0.2200091987848282, -0.12912599742412567, 0.01747188000008464, -0.2514959990978241, 0.07377126142382621, -0.18460612446069719, 0.01841048002243042, 0.09269028063863516, 0.260003998875618, 0.17583646029233932, -0.024238960072398185, -0.1775726020336151, -0.21680559515953063, -0.15008455663919448, 0.032883257837966084, 0.010676534846425056, -0.41057180166244506, 0.05929217971861363, 0.058721908275038, 0.10685277953743935, -0.24134499728679656, 0.3428222000598907, 0.3128770053386688, 0.4584517955780029, 0.027156402170658112, 0.10098259709775448, -0.12413664013147355]","https://i.scdn.co/image/e3aa7065189b5c8fd2a2bcb9f57ae71ed277d117"
131615,"Fontän","[0.2134681145528585, -0.21660800748787012, -0.034906666980129585, 0.1574057401303921, -0.07065935648842803, -0.21313034209809942, -0.21238955873441187, 0.027213744297827462, -0.28147122548920506, 0.04213450000410278, -0.004618274449309228, 0.15312176253154708, 0.053076857612823325, 0.3004726734184999, 0.17654458192779707, -0.0666505243774745, -0.2031564466475631, -0.33660478531000443, -0.06329202479368348, 0.08041669107710696, 0.07931688199110581, -0.38018601814349545, 0.005382789266659532, -0.14531203146649022, 0.07248180320152821, -0.14104667438028057, 0.2189025638071183, 0.3236955637991247, 0.42077190746973386, 0.1405395127152201, 0.1953803411581673, -0.12688033694345655]","https://i.scdn.co/image/5aa0214e14037a4ce2402e70be639ae0a1494f80"
16830,"Oli Swan","[0.11351749673485756, -0.10592405125498772, -0.05627715028822422, 0.029676650650799274, -0.15291400253772736, -0.1760289967060089, -0.09227120131254196, -0.015073449816554785, -0.31471799314022064, 0.028025050181895494, -0.0586408507078886, 0.13423600047826767, 0.14043450355529785, 0.2989619970321655, 0.10200995206832886, -0.018564200028777122, -0.31197600066661835, -0.34998200833797455, -0.09643355011940002, -0.010458485456183553, 0.04979564994573593, -0.382797509431839, -0.05720385164022446, -0.034811750054359436, 0.059801699593663216, -0.19966550171375275, 0.2562525048851967, 0.23616299778223038, 0.4807950109243393, 0.104060098528862, 0.13747000321745872, -0.050253599882125854]",
6224,"Tawiah","[0.26411974869739246, -0.22650807053744548, -0.030805382905882247, -0.01913777253438933, -0.08523784422170753, -0.2063943093242922, -0.24724899138343642, -0.024155239031746784, -0.21755441462940794, 0.10443598633185171, -0.1702508285798414, 0.008871254142590946, 0.022175761674231173, 0.2916928612800145, 0.000533836798061637, -0.060446546719356356, -0.2576040589278824, -0.23290894176722718, -0.23682469412274137, -0.11472124510999857, 0.0859903332205122, -0.46999539438054644, -0.059984689010070744, -0.00924106378040528, 0.0540847668130473, -0.15441302979310675, 0.1470080693652446, 0.35575209995198365, 0.39846412868938613, 0.0667651918664489, 0.10779052829675656, -0.05683743127844461]","https://i.scdn.co/image/94e16d3cbe52b45aa679740822c419ae15358bdd"
5920,"Vad Fruttik","[0.0871753016665864, -0.13236042333919817, -0.06542530486282645, 0.18062259034147346, -0.2745331396757348, -0.16007098088609834, 0.08961460631927744, -0.006704144610684143, -0.17124687378756917, 0.0957536901747265, -0.07550695349012929, 0.25832270423167863, 0.06672972663993192, 0.3412312950863793, 0.11977322098402644, 0.1691544439596562, -0.3283565194721621, -0.30313780613420865, -0.05737188957425268, -0.040060578645964455, 0.028727281574549332, -0.5585701189236608, -0.02956417781669409, 0.039970394799214534, 0.12707762331448136, -0.16603373904948207, 0.21805606573278657, 0.17389058557428788, 0.4658474825108235, 0.31984536993363016, 0.27498036839999923, -0.11348577974779997]","https://i.scdn.co/image/4283e51fe8d438e431152555d98402afc69de14f"
11658,"Flame Proof Moth","[0.03469299773375193, -0.007446366051832835, -0.11750843251744907, 0.15974543802440166, -0.25705966353416443, -0.11774403446664412, -0.10891379912694295, 0.015277265571057796, -0.1583986630042394, 0.11849436443299055, -0.015066001564264297, 0.18713466823101044, 0.09942813590168953, 0.2993919948736827, 0.10544730226198833, 0.015683066099882126, -0.3294053375720978, -0.3772423366705577, -0.09288573265075684, -0.04839765606448054, 0.055990700920422874, -0.4347840150197347, -0.036298797776301704, 0.019230167071024578, 0.21077980721990267, -0.2346673309803009, 0.31423066556453705, 0.21866032977898917, 0.4913366734981537, 0.22019739945729574, 0.16370566934347153, -0.038662233389914036]",
20906,"Crystal Methyd","[0.2553049921989441, -0.25793901085853577, -0.21251200139522552, -0.1380849927663803, -0.004403859842568636, -0.1851460039615631, -0.30007100105285645, 0.01847130060195923, 0.04128300026059151, 0.02346860058605671, 0.2973879873752594, 0.26762598752975464, 0.343080997467041, 0.18647299706935883, 0.14459800720214844, 0.11438900232315063, -0.47600701451301575, -0.30755698680877686, -0.4051060080528259, 0.1380389928817749, -0.20092299580574036, -0.6750450134277344, 0.18326500058174133, 0.31670600175857544, 0.0902480036020279, -0.289995014667511, 0.14852400124073029, 0.20618799328804016, 0.1473959982395172, 0.10740700364112854, 0.36855199933052063, -0.20993399620056152]",
3717,"Charlotte Church","[0.19212515481802003, -0.07527639150611884, 0.045396789137289985, -0.05617938696816492, -0.06745013819695403, -0.22607874378382475, -0.24688731316542437, 0.08038988453121952, -0.32438699839962176, 0.2840086749461893, -0.12635482772582649, -0.05644520262198855, 0.11118696791827253, 0.16303582575211817, 0.05125873051083843, 0.03343828521285736, -0.3523187306006184, -0.25065402121450003, -0.10676785450812996, -0.05297194223880513, -0.01462053769286207, -0.5577335667138743, -0.014851268457325827, 0.024936693272507932, 0.03674714664371746, -0.20879939207392745, 0.3160053850340318, 0.2988897468598634, 0.3114386810278623, 0.24966210841672695, 0.050171897052992034, 0.06548372314484649]","https://i.scdn.co/image/aae0758247d0ece9bbb12a1e4e8d999445df57d0"
14160,"Sody","[0.1178705021739006, -0.09515940211713314, 0.06093429774045944, -0.04278400167822838, -0.0705946497619152, -0.20561400055885315, -0.24489600211381912, -0.018950450234115124, -0.30769848823547363, 0.14109529927372932, -0.057054429315030575, 0.0785617996007204, 0.06413325434550643, 0.21839650720357895, 0.06365840137004852, -0.06068475404754281, -0.3465365022420883, -0.35777050256729126, -0.17100249975919724, -0.03621254954487085, 0.02278750017285347, -0.3867359906435013, 0.020171004813164473, 0.026450544595718384, 0.05545916815754026, -0.21506299823522568, 0.3197779953479767, 0.27215349674224854, 0.39064300060272217, 0.08216659910976887, 0.10833259671926498, 0.05696340091526508]",
1309,"Blackalicious","[0.21575633436441422, -0.20050750051935515, 0.010502966741720835, -0.022983883197108906, 0.007426848479857047, -0.21698266516129175, -0.11728124941388766, -0.05239897213565806, -0.21479483445485434, -0.003907634876668453, -0.1409785014887651, 0.007162374444305897, -0.029579671720663708, 0.381640503803889, 0.08628269998977582, -0.08833081709841888, -0.16716363405187926, -0.19968649993340173, -0.19561446458101273, -0.06178238367040952, 0.04459438348809878, -0.42442382375399273, 0.03494805019969741, 0.0638513844460249, 0.10182790054629247, -0.19749066978693008, 0.2572085012992223, 0.35016150027513504, 0.48153750598430634, -0.102518854662776, 0.13122576537231603, -0.13258003443479538]","https://i.scdn.co/image/8ab256b1998fc2c534102d1c2210497102c5c3d9"
13645,"Anna Ternheim","[0.20347538970902013, -0.1915944758450554, -0.04227809869465422, 0.1556787653630842, -0.1380217259034827, -0.20229407727821438, -0.17231726345794515, 0.039372076652384826, -0.28215970966104387, 0.07866045717729654, -0.05561414669875656, 0.19268255446366983, 0.05742039410568511, 0.31976389608261785, 0.12258916399554397, -0.011157543043163512, -0.29998145755997446, -0.3237733816474705, -0.0738502130268914, 0.08442358525850158, 0.0483422647600431, -0.3160449554632073, -0.07496708214657882, -0.1318056224323303, 0.04917101809892189, -0.17317807665820417, 0.21971196698954848, 0.3092964087763393, 0.46403273828798586, 0.14095879558194271, 0.20265872260300147, -0.0772607362519499]",
3646,"GW Harrison","[0.11576874740421772, -0.11995162442326546, -0.025557749904692173, -0.032225012429989874, -0.022015049267793074, -0.1953039988875389, -0.20764800161123276, -0.04117315175244585, -0.31254249811172485, 0.05312347412109375, 7.232750067487359e-05, 0.06437614699825644, 0.02429010020568967, 0.3023114949464798, 0.058535824064165354, -0.05963972397148609, -0.2500487491488457, -0.3787417486310005, -0.15131874941289425, -0.052850899286568165, 0.034906674176454544, -0.48708175122737885, 0.07041702652350068, 0.03611607477068901, 0.0587242889450863, -0.16768400371074677, 0.23419424891471863, 0.2620987556874752, 0.36692024767398834, 0.04036127310246229, 0.142792247235775, -0.0722801499068737]","https://i.scdn.co/image/bfe89976355276b58a93a4d75ef663d1da1d4c5f"
4692,"Elkka","[0.12856058155496916, -0.13235018402338028, -0.035580516482392945, -0.060858992006008826, 0.026099749045291293, -0.24273650348186493, -0.19775333255529404, -0.042871782556176186, -0.31616200009981793, 0.04977849964052439, 0.0031304185977205634, 0.0878982488065958, -0.04324426564077536, 0.33276533087094623, 0.07074243264893691, -0.04691003588959575, -0.17454400037725767, -0.3389174963037173, -0.1325870007276535, -0.026774799761672814, 0.09656508266925812, -0.5047498395045599, 0.13402665282289186, 0.020138333241144817, 0.04330324358306825, -0.16172666599353155, 0.20964406554897627, 0.2469674994548162, 0.3783871630827586, -0.005746435063580672, 0.18118049949407578, -0.11929760004083316]","https://i.scdn.co/image/68a622f189dbb7c43e2d513ce5d3c7de4aa9159f"
662955,"Marsh","[0.10308633434275787, -0.192071167131265, 0.17413873597979546, -0.004285183424750964, 0.01558026671409607, -0.19107515116532645, -0.2159928356607755, -0.07182326602439086, -0.40093666811784107, 0.03033661562949419, -0.08006235895057519, 0.10074243322014809, 0.010695183339218298, 0.33922650044163066, 0.08446268271654844, -0.021481267021348078, -0.1270342500259479, -0.3760339965422948, -0.06944960091883938, -0.03574518316114942, -0.03893411656220754, -0.5003091643253962, 0.06806235310311119, -0.0551678172002236, 0.12476245667009304, -0.11040940197805564, 0.18949671710530916, 0.21180745648841062, 0.3597914973894755, 0.11584026521692674, 0.20523099849621454, -0.08072791776309411]",
413599,"Matthias Kirschnereit","[0.14377999305725098, 0.12911100685596466, -0.2633439898490906, -0.037493299692869186, -0.17168200016021729, -0.33692699670791626, -0.31067100167274475, -0.02914780005812645, -0.30511701107025146, 0.3062889873981476, -0.031182000413537025, 0.003289960091933608, 0.3335599899291992, 0.45225900411605835, 0.016262300312519073, -0.026426199823617935, -0.23673300445079803, -0.38827499747276306, 0.05195369943976402, 0.1800519973039627, 0.10606300085783005, -0.43510401248931885, 0.1239209994673729, 0.002582180080935359, -0.06496799737215042, -0.2822369933128357, -0.10632099956274033, 0.316538006067276, 0.42961299419403076, -0.09638520330190659, 0.06765879690647125, 0.06431060284376144]",
11712,"Don Kipper + The Langan Band","[0.20797549933195114, -0.11318650096654892, -0.05942784808576107, -0.0619837511330843, -0.08587514702230692, -0.18028799444437027, -0.07551810680888593, -0.07801525294780731, -0.2612154930830002, 0.11903064697980881, -0.09611460007727146, -0.054729998111724854, 0.04771504830569029, 0.38731649518013, -0.029023049864917994, 0.003647100180387497, -0.3859754949808121, -0.3731614947319031, -0.05745150148868561, -0.06004980392754078, 0.1562943495810032, -0.33701999485492706, -0.09046709910035133, 0.04956279555335641, -0.01388989994302392, -0.14693760313093662, 0.23414300382137299, 0.2565929964184761, 0.47021250426769257, 0.0030411016196012497, 0.22314349561929703, -0.10357294254936278]",
9124,"Free Love","[0.12493533392747243, -0.17704800268014273, -0.0682472325861454, -0.025700001356502373, -0.09010693326126784, -0.2728309979041417, -0.16380233317613602, -0.07535939974089463, -0.32136733333269757, 0.04974023252725601, -0.014669452793896198, 0.0445328326895833, 0.08642229810357094, 0.25495100021362305, 0.12230589737494786, -0.03810960209618012, -0.2940153330564499, -0.32503066460291546, -0.06254466871420543, 0.007112367078661919, 0.0674232008556525, -0.45567866166432697, -0.00994349674632152, -0.008939869701862335, 0.07376824839351077, -0.12418193618456523, 0.24756232897440592, 0.2441753347714742, 0.40073733528455097, -0.02052310233314832, 0.16515599687894186, -0.09142906591296196]","https://i.scdn.co/image/2720c9620f659ef9fd94d9214404ad46d22f4e53"
4313,"Mumdance","[0.20936166743437448, -0.07566976919770241, -0.14735846718152365, -0.03673373286922773, -0.029988366800049942, -0.20980900526046753, -0.23984800279140472, 0.009405750160415968, -0.29897499084472656, -0.008514720480889082, -0.12915982802708945, 0.04763698420720175, -0.0637201014906168, 0.33066366116205853, 0.08410443365573883, -0.15488803138335547, -0.1339320366581281, -0.21624099711577097, -0.09325749923785527, -0.07451539983352025, 0.08559506634871165, -0.4516836702823639, 0.1735710029800733, 0.10881859809160233, 0.09305506696303685, -0.23491500318050385, 0.21723966797192892, 0.32155032952626544, 0.4048783282438914, -0.0725152666370074, 0.24806833267211914, -0.14295629784464836]","https://i.scdn.co/image/0ec894a77d8f68d55ee5057abc622007d2050f2d"
132174,"Franz Schubert","[0.19802500307559967, -0.007685080170631409, -0.0737914964556694, -0.05022459849715233, -0.11164899915456772, -0.415585994720459, -0.21556900441646576, -0.024171100929379463, -0.3973029851913452, 0.3019689917564392, -0.03740039840340614, -0.07386650145053864, 0.25598400831222534, 0.46604999899864197, 0.018189700320363045, 0.15303799510002136, -0.2817629873752594, -0.10435499995946884, -0.006695940159261227, 0.04253470152616501, -0.008914610370993614, -0.6120719909667969, 0.06342630088329315, 0.08880340307950974, 0.02110219933092594, -0.13512000441551208, 0.07301750034093857, 0.2770960032939911, 0.25022900104522705, 0.0609951987862587, 0.10513100028038025, -0.0909499004483223]","https://i.scdn.co/image/168779da16912766ecdea068c5e53c946e5db485"
5758,"CID RIM","[0.20077639818191528, -0.07265753513202071, -0.078160489955917, -0.05538774924352765, 8.242062758654357e-05, -0.2057935982942581, -0.20725579857826232, -0.06262409966439009, -0.2613913953304291, -0.007451325934380293, -0.06769883581437171, 0.10364757850766182, -0.06900068297982216, 0.40192739963531493, -0.00636419877409935, -0.11915846094489098, -0.1367255173623562, -0.2575609967112541, -0.15637142211198807, -0.05343717858195305, 0.12368728071451188, -0.4859254062175751, 0.05775258094072342, 0.0838660791516304, 0.024099131394177676, -0.24673979580402375, 0.27078119814395907, 0.24505800157785415, 0.37940980195999147, -0.05814700052142143, 0.21464700102806092, -0.17377504110336303]","https://i.scdn.co/image/e233cdc8baf233378dddcf32f329f11f6ffe3b05"
130054,"Fall Out Boy","[0.019649207146334956, -0.20154252931643507, 0.0018673336225756517, -0.12757348495377901, -0.11914293570669247, -0.23479760758306736, -0.07950380552071294, -0.027803273689299992, -0.2873369671282965, 0.03473640255263785, -0.07250525391960436, 0.07915908100660135, 0.22815396135451324, 0.2690767663473805, 0.09235244610106484, -0.10694663963093408, -0.27052777010241885, -0.24494080679425734, -0.0832731839785377, -0.05739140993230463, 0.017689056451110314, -0.4163096278625715, -0.042023607303466284, -0.0449263727729177, 0.07163757340533132, -0.2446144665917101, 0.23716602570022832, 0.20617292336429155, 0.4905525667611929, 0.11777338899268602, 0.2267273401107744, 0.06785274649179392]","https://i.scdn.co/image/205dad877133b459c8d448ee938b869cfc63bb0c"
6071,"slowthai","[0.23117839992046357, -0.1965274006128311, -0.07157328035682439, 0.054643435729667546, -0.010493298061192036, -0.1712033987045288, -0.22671860158443452, -0.04646030757576227, -0.25310620069503786, -0.04784538112580776, -0.16207810044288634, -0.03073034716071561, -0.006653940677642823, 0.27457119822502135, 0.1083547979593277, -0.13487641811370848, -0.21623960137367249, -0.28574739694595336, -0.173301999270916, -0.06971104270778597, 0.02870934419333935, -0.4100166022777557, 0.10389744024723768, 0.10888023972511292, 0.19326900243759154, -0.20352360010147094, 0.2684208005666733, 0.3567632019519806, 0.413032591342926, -0.04282181970775127, 0.1311037365347147, -0.05144617985934019]","https://i.scdn.co/image/ef0c853a9fd9db1f5ce0e7cc2e80f1f0505b6461"
5146,"Febueder","[0.1123639103025198, -0.10334474433745656, -0.022113742839012827, -0.060556635460151095, -0.25465239744101253, -0.2041278545345579, -0.1369204823859036, -0.05907902800078903, -0.30152070948055815, 0.09798035624303988, 0.05308226173344467, 0.15872674116066524, 0.06316250030483518, 0.27651795532022205, 0.11916134187153407, -0.12111987120338849, -0.3614218554326466, -0.2809232899120876, -0.15381746938718216, -0.010340923121215642, 0.07121108552174908, -0.2895787198628698, -0.05816841887177101, -0.011497556897146361, 0.12634629549990808, -0.15937125789267675, 0.30841400580746786, 0.23018514258520945, 0.502289571932384, 0.11431832904262203, 0.1619605751974242, -0.04975460097193718]","https://i.scdn.co/image/154a8825054fd4e7135d50608d70e1bc9cd29b8f"
633011,"Drake","[0.2371108333269755, -0.24266249934832254, 0.04072609807675084, 0.048774137161672115, 0.0031511169703056416, -0.16397086530923843, -0.14647700202961764, -0.019003516683975857, -0.26723283032576245, 0.11328871455043554, -0.07186146701375644, -0.05154275468278987, 0.08365069873010118, 0.3973121643066406, 0.1968495026230812, 0.027851633727550507, -0.1763375016550223, -0.23446516444285712, -0.17756964763005575, 0.01277193120525529, -0.047508147234718, -0.4391126682360967, -0.0186281674541533, 0.08204059799512227, 0.1108524827286601, -0.18607046734541655, 0.27134866639971733, 0.1863090187932054, 0.5131681611140569, -0.02222298209865888, 0.06329204700887203, -0.023672350061436493]",
8324,"Electric Fields","[0.22905399277806282, -0.15451275138184428, -0.08634529821574688, -0.01844777539372444, -0.11653887713328004, -0.09447099640965462, -0.1223268051398918, -0.07083445088937879, -0.2930367514491081, 0.07844819873571396, -0.07013244042173028, 0.03615510277450085, 0.07726225117221475, 0.39365749806165695, -0.030545851215720177, -0.06841707578860223, -0.32601775228977203, -0.31042299792170525, -0.06566369302890962, -0.030249400762841105, 0.15254417527467012, -0.3674502447247505, -0.051139148185029626, 0.0617168250028044, 0.059209485712926835, -0.16454704944044352, 0.23936624825000763, 0.19736479688435793, 0.47106950730085373, 0.017291199881583452, 0.18249999731779099, -0.12773792631924152]","https://i.scdn.co/image/a1bfad7b5c9ed4f99dd246d44c88c598b768142f"
14677,"Mikal Cronin","[0.1464352273433083, -0.045610563681842575, -0.01810355554937085, -0.09409084579866249, -0.09480227736697176, -0.14639111171646696, -0.12987312306834245, 0.000594552567954123, -0.2845808116551934, -0.06799478972349698, -0.06624161820746714, 0.10733592380882107, 0.21421102675540865, 0.2710990740036293, 0.17729383847319907, -0.09000185069120772, -0.3591781678427344, -0.303065605109645, -0.05586260107368845, -0.0390146368593626, 0.09977801445188617, -0.32108277677264047, -0.030973982593248503, -0.10208042571491659, 0.07121659798095287, -0.19712863521014976, 0.27219907233381374, 0.2350685596800358, 0.49357495639168003, 0.1305606122584175, 0.21999944304717348, -0.06324788031126939]",
8047,"Alex Zhang Hungtai","[0.17277540266513824, -0.008344379952177405, -0.18516677431762218, -0.15558872185647488, -0.0866516511887312, -0.27991850301623344, -0.24838750064373016, -0.03459166316315532, -0.3059082478284836, 0.09347734251059592, -0.06709042470902205, 0.08251377451233566, 0.08756049675866961, 0.34177500754594803, 0.17398187331855297, -0.02971023414283991, -0.12240455113351345, -0.19413450360298157, 0.030809050891548395, -0.030834350269287825, 0.16032322496175766, -0.4327315017580986, 0.17093252204358578, 0.028540274128317833, 0.06673487275838852, -0.26580000296235085, 0.20422650128602982, 0.21292999759316444, 0.44023749977350235, 0.03425417421385646, 0.21185625158250332, -0.22645075246691704]","https://i.scdn.co/image/0b1c9b55157ffe9a8be1320cb7714c9de2104af7"
119618,"Curtis Mayfield","[0.19471048586505404, -0.24590687775129483, -0.05352566113816972, -0.09150388288857479, -0.08428597833711851, -0.17227917582183347, -0.17428968253272986, -0.03029235194199251, -0.2711823750103195, 0.07373343221317949, -0.09916033204441645, 0.03281352830914887, 0.02659330290804326, 0.3763572238968025, -0.024659314228785298, -0.01568188406509146, -0.307551793193059, -0.27470514397162665, -0.2461866414294622, -0.071246739733745, 0.1298303869948359, -0.4277279369431266, -0.0835478572935783, -0.06318173163479408, 0.07512444204257396, -0.15329397987279977, 0.17698265487390738, 0.35927330888633235, 0.3402876505455856, 0.008558884136113299, 0.10343714454266388, -0.07167704543230942]","https://i.scdn.co/image/e50a571ad6cd3cf13ef5e20a6c5bfafd576648f4"
740048,"T. Rex","[0.19073300063610077, -0.021922700107097626, -0.06800500303506851, 0.009595709852874279, 0.17452900111675262, -0.15613499283790588, -0.17653200030326843, 0.13687700033187866, -0.2551499903202057, -0.0527753010392189, -0.3550240099430084, 0.12217699736356735, 0.001515610027126968, 0.18550899624824524, 0.1300780028104782, -0.17826400697231293, -0.36926600337028503, -0.39320701360702515, -0.14158500730991364, 0.13960899412631989, -0.08933659642934799, -0.5863459706306458, -0.02738320082426071, -0.03369459882378578, 0.09008260071277618, -0.20381399989128113, 0.22025099396705627, 0.12213700264692307, 0.31230300664901733, -0.13183200359344482, 0.36708301305770874, 0.07606320083141327]",
9041,"Resident Pop DJ","[0.10755400359630585, -0.1581760048866272, -0.06126239895820618, 0.036215998232364655, -0.08446019887924194, -0.21273699402809143, -0.17015700042247772, -0.022401200607419014, -0.2842809855937958, 0.052940599620342255, -0.005614859983325005, 0.10458499938249588, 0.12105099856853485, 0.30887600779533386, 0.09601350128650665, -0.0056415097787976265, -0.3170180022716522, -0.35773199796676636, -0.15858900547027588, -0.01306929998099804, 0.03225870057940483, -0.38655298948287964, -0.004537490196526051, 0.0037098899483680725, -0.0019816600251942873, -0.15867100656032562, 0.24192899465560913, 0.28525200486183167, 0.45043501257896423, 0.05908719822764397, 0.1359429955482483, -0.05193920060992241]",
8717,"Juice WRLD","[0.18627266585826874, -0.23776799937089285, 0.06367123282204072, -0.005582599590222041, 0.04874330386519432, -0.1955426683028539, -0.13361086696386337, -0.09039903183778127, -0.22864367067813873, 0.038378333672881126, -0.12283650040626526, -0.03586373540262381, 0.07038335214989881, 0.34979933500289917, 0.13818666338920593, -0.041964600483576454, -0.18836700171232224, -0.2459726631641388, -0.2414516657590866, 0.014930295835559567, 0.015638140418256324, -0.40662066141764325, 0.036417732325692974, 0.06866906769573689, 0.14895366628964743, -0.1945683310429255, 0.30369900663693744, 0.28530733784039813, 0.47703465819358826, -0.03163572587072849, 0.07605123085280259, -0.07513426740964253]","https://i.scdn.co/image/3c74ff6c50c7bdaa4b1b6e7fc646cafdad1acfbc"
353299,"Scott Walker","[0.2029819955973087, -0.0488025504099628, -0.09839861788124189, -0.1419701852270263, -0.026363598291968177, -0.19654202031155124, -0.1554040453028169, 0.08784181389277204, -0.2682061017286682, 0.04596284939400649, -0.1275689557078746, 0.07955815388258433, 0.18767470926621077, 0.26052340131133706, 0.13733155397844296, -0.1058129685384244, -0.3547428080500401, -0.20690063987315838, -0.020611272413097296, 0.0471952464266795, 0.05998783092549744, -0.399352558244744, -0.014745244493036465, -0.09136777102916077, 0.06915214461209834, -0.20135939361010174, 0.24513587660294653, 0.2401785526979225, 0.4676725824647225, 0.04874610955292321, 0.21391739614368266, -0.07463608936014553]",
6178,"Cut Copy","[0.11968502175548802, -0.13316164732627248, 0.02403552000127409, -0.11762559565755984, 0.031959535465474524, -0.2334942163332649, -0.21931487321853638, -0.017111137387869152, -0.25954295565252716, -0.01590194296516964, -0.06747646388881233, 0.09978734321244385, 0.05270291109690848, 0.37745991414007934, 0.1384952521842459, -0.04453121117599632, -0.28562413398986275, -0.24880682709424393, -0.11710971383296925, 0.016247351969587213, 0.027771027029856392, -0.4007637837658758, 0.04874574163999489, -0.0724850573890802, 0.05582431271803849, -0.14467868118916397, 0.19516239686281947, 0.28702113032341003, 0.3988990867915361, 0.15435067376972217, 0.22343989781549442, -0.0510451044563366]","https://i.scdn.co/image/571ea971637ab249db794482839fcdff2c05feaf"
